Steps,Policy/Entropy,Policy/Extrinsic Value Estimate,Policy/Curiosity Value Estimate,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Policy/Epsilon,Policy/Beta,Losses/Curiosity Forward Loss,Losses/Curiosity Inverse Loss,Environment/Episode Length,Environment/Cumulative Reward,Policy/Extrinsic Reward,Policy/Curiosity Reward,Is Training
1350000,0.32822672,3.4884439,0.82070017,0.43847787,0.102353446,0.00027982346,0.19327448,0.009328119,0.03657461,0.1742513,184.35849056603774,11.552623131553885,11.552623131553885,1.4744993951171637,1.0
1360000,0.33927536,3.1710613,0.7985386,0.37492985,0.092829585,0.00027967535,0.19322512,0.009323187,0.034251403,0.1899903,189.28,11.604765680235099,11.604765680235099,1.369992898594515,1.0
1370000,0.33542746,3.409224,0.79854465,0.37836608,0.10105219,0.00027952823,0.19317609,0.00931829,0.035220843,0.19229563,166.8923076923077,11.327037602727517,11.327037602727517,1.2164918758548222,1.0
1380000,0.36563966,3.6409793,0.82355124,0.40713507,0.098435745,0.00027937425,0.19312474,0.009313161,0.035379816,0.1999563,204.82978723404256,11.780192258241383,11.780192258241383,1.487665694206953,1.0
1390000,0.38825968,3.3778613,0.8337908,0.3375937,0.09261542,0.00027922046,0.1930735,0.009308042,0.034913026,0.21332924,196.76,10.225660645705648,10.225660645705648,1.445934422649443,1.0
1400000,0.4016565,3.3448772,0.81695616,0.41487345,0.093035065,0.0002790742,0.19302472,0.00930317,0.035564147,0.22301584,166.8135593220339,11.033227355137933,11.033227355137933,1.2609663541739187,1.0
1410000,0.39736733,3.4010723,0.8194323,0.39394456,0.09180866,0.00027892005,0.19297333,0.009298037,0.038376648,0.22091274,185.19642857142858,10.764443496508258,10.764443496508258,1.473497737199068,1.0
1420000,0.4125914,3.4075973,0.829675,0.35835692,0.09351207,0.000278773,0.19292432,0.009293141,0.037042964,0.2518633,179.94444444444446,10.717508229444286,10.717508229444286,1.390575331049385,1.0
1430000,0.42317128,3.6414213,0.83644503,0.43722317,0.09572348,0.00027862727,0.19287576,0.009288287,0.038429305,0.25087684,133.08450704225353,10.28511881008154,10.28511881008154,1.0657497993604819,1.0
1440000,0.40966642,3.5952945,0.844568,0.46017492,0.096007854,0.00027848003,0.19282669,0.009283383,0.03727682,0.23853268,183.62962962962962,11.263525320423486,11.263525320423486,1.4093843390286531,1.0
1450000,0.3868007,3.3600209,0.8619599,0.3861397,0.09620133,0.00027832433,0.19277477,0.009278201,0.037970915,0.22407019,195.50980392156862,10.988873843193197,10.988873843193197,1.5789389833091543,1.0
1460000,0.35901767,3.3893473,0.8498712,0.4088345,0.09888041,0.00027816978,0.19272324,0.009273052,0.03827919,0.22121467,190.9433962264151,10.801057222870371,10.801057222870371,1.4996067975770753,1.0
1470000,0.3587873,3.5877323,0.8263063,0.40738198,0.10129723,0.00027802296,0.1926743,0.009268163,0.03921984,0.22570173,158.125,10.751225957085216,10.751225957085216,1.2857821406353087,1.0
1480000,0.35904372,3.5355814,0.8233763,0.42980203,0.09476528,0.00027787776,0.19262592,0.009263327,0.038256098,0.19636619,168.5483870967742,11.152187830017459,11.152187830017459,1.3624437977710078,1.0
1490000,0.40709078,3.714012,0.7728211,0.44590378,0.0886493,0.00027772842,0.19257611,0.009258356,0.035581723,0.22606216,168.66666666666666,11.73953850483843,11.73953850483843,1.2395387880728934,1.0
1500000,0.39079025,3.5610244,0.7535836,0.46374735,0.100205205,0.0002775798,0.1925266,0.009253407,0.036621444,0.2194872,166.0344827586207,11.575569251094732,11.575569251094732,1.281276981689428,1.0
1510000,0.39155048,3.457705,0.7579317,0.44150707,0.09987967,0.00027742764,0.19247589,0.0092483405,0.036652483,0.20977627,172.16949152542372,10.551690783549565,10.551690783549565,1.2967647860447566,1.0
1520000,0.40246847,3.4319994,0.75784785,0.40285158,0.09809123,0.0002772772,0.19242574,0.009243332,0.037285827,0.20486708,199.2391304347826,12.015792209695539,12.015792209695539,1.5368088207653035,1.0
1530000,0.42342752,3.3115633,0.76414776,0.38804516,0.09786919,0.0002771263,0.19237544,0.0092383055,0.036703445,0.2355736,196.27450980392157,12.460612936347138,12.460612936347138,1.5033091929942077,1.0
1540000,0.40927494,3.2294447,0.80008227,0.3512034,0.094313666,0.000276974,0.19232468,0.009233233,0.03824725,0.22442544,207.64150943396226,11.31146615363944,11.31146615363944,1.6400046313826282,1.0
1550000,0.4022802,3.619567,0.82589066,0.46884367,0.100876264,0.0002768205,0.19227348,0.0092281215,0.037974957,0.21892804,149.03174603174602,11.408188095046503,11.408188095046503,1.2045268234870736,1.0
1560000,0.32758203,3.4610817,0.8524037,0.44632065,0.097132415,0.00027667402,0.19222467,0.009223242,0.037821073,0.16734785,178.39285714285714,11.368277887985306,11.368277887985306,1.390678480006101,1.0
1570000,0.35044765,3.3758187,0.8746592,0.46842957,0.09510735,0.00027652865,0.1921762,0.009218403,0.037966013,0.18382114,199.28,11.831316932989285,11.831316932989285,1.5775113657861948,1.0
1580000,0.3941025,3.0626907,0.8352766,0.3380932,0.09793471,0.00027638295,0.19212765,0.009213552,0.034860965,0.2217542,221.77272727272728,11.176119335556656,11.176119335556656,1.6058664843440056,1.0
1590000,0.39876142,3.2111657,0.8642502,0.39987436,0.09287183,0.00027622748,0.19207582,0.009208374,0.03782727,0.21400566,198.15686274509804,11.881114482697026,11.881114482697026,1.5579810394522022,1.0
1600000,0.38091436,3.3463757,0.88295144,0.43606794,0.09684591,0.00027607527,0.1920251,0.009203305,0.03646913,0.19749008,192.53061224489795,12.002498821184343,12.002498821184343,1.4394116348263866,1.0
1610000,0.36719847,3.577543,0.8570774,0.3903711,0.09895399,0.00027593004,0.19197665,0.009198469,0.03724642,0.19943482,177.88135593220338,11.228306024576048,11.228306024576048,1.3803203797630839,1.0
1620000,0.30895692,3.2730503,0.8226451,0.4502439,0.10416033,0.0002757759,0.1919253,0.009193337,0.033965755,0.16298279,213.125,12.159196820347868,12.159196820347868,1.4873784682218065,1.0
1630000,0.2872851,3.4263,0.81828135,0.41307378,0.09884916,0.00027562145,0.19187382,0.009188193,0.037868567,0.15590319,180.6,11.331541939182024,11.331541939182024,1.4347856164562935,1.0
1640000,0.30214724,3.1401565,0.79174846,0.44538504,0.09476963,0.00027547666,0.19182555,0.0091833705,0.034068327,0.13894963,207.96153846153845,11.468881682322648,11.468881682322648,1.5060797865287616,1.0
1650000,0.33091548,3.4259772,0.8016169,0.4889463,0.10489483,0.00027533143,0.19177714,0.009178535,0.036902297,0.1644924,184.90740740740742,11.77949727276616,11.77949727276616,1.399641678849649,1.0
1660000,0.3424295,3.5538929,0.83133227,0.49714184,0.09889719,0.00027518108,0.19172703,0.00917353,0.036668107,0.18757437,176.6140350877193,11.830029099656825,11.830029099656825,1.380334934252396,1.0
1670000,0.30174035,3.499485,0.81612545,0.39475012,0.101848304,0.0002750252,0.19167504,0.009168337,0.03756451,0.15530469,178.44230769230768,11.443985525702233,11.443985525702233,1.376287620801192,1.0
1680000,0.30054948,3.6153514,0.81738925,0.5002129,0.094725996,0.0002748705,0.19162351,0.009163188,0.03491095,0.1676829,181.3090909090909,12.032135401407935,12.032135401407935,1.3396214877339927,1.0
1690000,0.28387293,3.5863502,0.755851,0.52163666,0.10141304,0.0002747211,0.1915737,0.009158212,0.03158681,0.13976307,168.34426229508196,11.014587776472059,11.014587776472059,1.1026058037933268,1.0
1700000,0.28539428,3.4829397,0.74392664,0.42209327,0.098387554,0.00027457403,0.19152467,0.009153314,0.03263437,0.13017607,199.48,11.535228851577267,11.535228851577267,1.3365860471874476,1.0
1710000,0.29768857,3.7668345,0.77101076,0.49028724,0.09339189,0.0002744265,0.1914755,0.009148401,0.033695903,0.15083133,168.9655172413793,11.98768705930882,11.98768705930882,1.2058258043313077,1.0
1720000,0.2992076,3.9013462,0.8040092,0.46232557,0.09717778,0.00027427956,0.19142653,0.00914351,0.033452816,0.15953785,161.51666666666668,11.395927387025829,11.395927387025829,1.1117117430704335,1.0
1730000,0.3204036,3.4131856,0.8346919,0.36694887,0.09893122,0.0002741324,0.19137746,0.009138609,0.03646221,0.15428494,207.22,12.125793058769778,12.125793058769778,1.5693528560549022,1.0
1740000,0.35242426,3.4852452,0.8608916,0.3782714,0.09969704,0.0002739753,0.1913251,0.009133376,0.038304526,0.18040928,187.3090909090909,11.783667711515186,11.783667711515186,1.5197064923294992,1.0
1750000,0.3484438,3.7520165,0.84827745,0.36177278,0.09542152,0.00027381937,0.19127311,0.009128185,0.037607145,0.16842523,165.25454545454545,11.659243535928129,11.659243535928129,1.3268635491507925,1.0
1760000,0.3492767,3.315495,0.8065239,0.36663374,0.09939154,0.00027367205,0.19122402,0.009123279,0.03284628,0.17509338,202.80392156862746,11.043408658653497,11.043408658653497,1.3906169560365378,1.0
1770000,0.35775882,3.4539409,0.7908024,0.41610986,0.09918982,0.00027352487,0.19117495,0.009118376,0.035708882,0.1729513,194.4,11.66535769473743,11.66535769473743,1.4389586051487748,1.0
1780000,0.3816381,3.414318,0.80861104,0.36454928,0.1027756,0.00027337938,0.19112647,0.0091135325,0.03639878,0.18754965,174.7719298245614,11.644475864238172,11.644475864238172,1.348875573204298,1.0
1790000,0.38581997,3.733932,0.8016454,0.4253838,0.09794073,0.00027322542,0.19107513,0.009108405,0.03561499,0.20214891,177.49122807017545,11.711618041804318,11.711618041804318,1.3127574920493723,1.0
1800000,0.39485523,3.6884143,0.7458601,0.3968118,0.09744297,0.00027307184,0.19102395,0.009103292,0.03337556,0.20318834,175.58620689655172,11.843200930688335,11.843200930688335,1.2220090860337542,1.0
1810000,0.38764983,3.6172915,0.76194847,0.38728842,0.10385615,0.00027292513,0.19097504,0.009098406,0.033830855,0.20267493,181.67924528301887,11.933771410922486,11.933771410922486,1.2666949148945235,1.0
1820000,0.3584891,3.7291903,0.7772926,0.4235392,0.09053713,0.00027277909,0.19092636,0.009093543,0.03600255,0.18977208,166.0983606557377,11.328330766809328,11.328330766809328,1.2616074791022887,1.0
1830000,0.36533698,3.5185194,0.8167899,0.3765081,0.09736514,0.00027262425,0.19087474,0.009088387,0.03473245,0.20372322,182.73684210526315,11.69728860162656,11.69728860162656,1.3260611949259775,1.0
1840000,0.3561444,3.4116547,0.8144554,0.37994456,0.09943989,0.0002724712,0.19082373,0.00908329,0.03386783,0.18403322,176.3148148148148,11.08508216344786,11.08508216344786,1.2536132863929703,1.0
1850000,0.3731247,3.3829699,0.7909917,0.43324527,0.095372446,0.00027232678,0.1907756,0.009078482,0.034237005,0.1748957,218.17777777777778,11.669400988384668,11.669400988384668,1.5499196611137853,1.0
1860000,0.36518717,3.5639448,0.74905604,0.5381211,0.09506146,0.00027217894,0.1907263,0.009073557,0.033854354,0.19330518,181.67857142857142,11.923004627668044,11.923004627668044,1.3174603280018677,1.0
1870000,0.37339002,3.3111434,0.742287,0.35048735,0.095545165,0.0002720318,0.19067727,0.009068658,0.034990426,0.18095861,203.75,11.487136843996122,11.487136843996122,1.4880461438186467,1.0
1880000,0.323022,3.592144,0.75571746,0.4392113,0.10040828,0.0002718824,0.19062747,0.0090636825,0.034150064,0.16951132,171.60344827586206,10.846762892573365,10.846762892573365,1.2213267298286845,1.0
1890000,0.36800915,3.7621427,0.76555604,0.45373908,0.09874403,0.00027172535,0.19057514,0.009058455,0.033094488,0.21020755,176.16949152542372,11.83551116203809,11.83551116203809,1.2023401959831346,1.0
1900000,0.41270632,3.5077548,0.75284654,0.3658623,0.094493,0.00027157387,0.19052461,0.009053407,0.034448016,0.24492653,174.28070175438597,10.799731753991338,10.799731753991338,1.2570014770367537,1.0
1910000,0.39277005,3.5648708,0.73431355,0.40308893,0.097427875,0.0002714285,0.19047615,0.009048566,0.03470273,0.23353153,159.81967213114754,11.086727209528908,11.086727209528908,1.137527500387902,1.0
1920000,0.48495853,3.417242,0.73320025,0.37053263,0.09834441,0.00027128213,0.19042738,0.0090436945,0.03292106,0.24147804,198.66666666666666,11.931286661448528,11.931286661448528,1.39889058170422,1.0
1930000,0.46891552,3.4533143,0.7418625,0.43947405,0.09656217,0.00027112415,0.19037473,0.009038433,0.034161873,0.23207423,175.31578947368422,10.893775709156346,10.893775709156346,1.2431160850849534,1.0
1940000,0.4626827,3.0217083,0.7867605,0.36404946,0.094268315,0.00027096993,0.19032331,0.009033298,0.035516534,0.24383754,240.73809523809524,11.637934391342458,11.637934391342458,1.7032855849358297,1.0
1950000,0.44886693,2.9698565,0.82563746,0.41193053,0.10364706,0.0002708221,0.19027404,0.009028376,0.037014157,0.2198906,219.58139534883722,11.80008714675734,11.80008714675734,1.762264914979989,1.0
1960000,0.4428342,2.935286,0.81792474,0.46859565,0.102070935,0.0002706754,0.19022512,0.009023489,0.038250532,0.22650027,212.54347826086956,11.047079209541982,11.047079209541982,1.707084265982975,1.0
1970000,0.37664387,2.7183394,0.8113785,0.4025215,0.09547233,0.00027052854,0.19017617,0.009018599,0.03709729,0.19648342,238.93023255813952,11.826619449201537,11.826619449201537,1.8303009464816993,1.0
1980000,0.3393978,3.1584017,0.81170094,0.50130534,0.10159416,0.00027038122,0.19012707,0.009013694,0.036701087,0.18456787,182.26315789473685,10.96497922713336,10.96497922713336,1.3833864298981748,1.0
1990000,0.3400942,3.4170365,0.7687732,0.44485596,0.09522005,0.00027022883,0.19007628,0.009008618,0.03567865,0.18697745,174.35087719298247,11.833884995757488,11.833884995757488,1.3065124362903207,1.0
2000000,0.3516796,3.4065537,0.7767441,0.43714878,0.096505284,0.00027008052,0.19002683,0.00900368,0.036789007,0.18330584,206.6122448979592,12.888127364446314,12.888127364446314,1.5710105820349893,1.0
2010000,0.3873318,3.6529036,0.78644055,0.45506567,0.097739376,0.00026992592,0.18997532,0.008998533,0.03620244,0.21847773,162.11290322580646,11.068920044048179,11.068920044048179,1.2246894403811424,1.0
2020000,0.4188956,3.5878649,0.7760551,0.40687326,0.095939845,0.00026977138,0.1899238,0.008993384,0.03501699,0.22591178,155.015625,10.790488197100785,10.790488197100785,1.1269296395767014,1.0
2030000,0.39943463,3.577002,0.78594875,0.44839627,0.09364999,0.00026962344,0.18987447,0.0089884605,0.035584167,0.23410845,155.3709677419355,10.775968892359368,10.775968892359368,1.1420110077966774,1.0
2040000,0.40371358,3.9360275,0.7739024,0.4517851,0.10360826,0.00026947501,0.189825,0.008983518,0.03534371,0.22358598,160.48333333333332,11.846844032593072,11.846844032593072,1.1782035612811645,1.0
2050000,0.41120568,3.796309,0.81124485,0.39199284,0.095123954,0.00026932673,0.18977557,0.008978579,0.037449773,0.21176344,152.5076923076923,11.386104004006484,11.386104004006484,1.187831989780534,1.0
2060000,0.48550102,3.755472,0.83898765,0.32982945,0.09428905,0.00026917167,0.1897239,0.008973415,0.035407256,0.25455034,179.28813559322035,11.737783746265064,11.737783746265064,1.3218276143958003,1.0
2070000,0.4322091,3.658848,0.8021359,0.3403431,0.09866665,0.00026901826,0.18967274,0.008968307,0.03648052,0.23361993,164.7258064516129,11.418836131496656,11.418836131496656,1.2490787279882258,1.0
2080000,0.4319388,3.6785836,0.7527099,0.398626,0.09822965,0.00026886998,0.18962333,0.00896337,0.03498829,0.20331627,171.22222222222223,11.202048028950495,11.202048028950495,1.2436220957474275,1.0
2090000,0.44447175,3.325711,0.7922672,0.337597,0.09236462,0.000268723,0.18957432,0.008958477,0.037853003,0.22445801,221.36363636363637,12.457114655095872,12.457114655095872,1.7489764603193512,1.0
2100000,0.38540608,3.3530903,0.80417067,0.3272706,0.09482633,0.00026857792,0.18952595,0.008953642,0.036433335,0.20841871,202.33333333333334,12.374721659735465,12.374721659735465,1.546372735640034,1.0
2110000,0.34075508,3.410758,0.82740366,0.41699234,0.09449459,0.00026842664,0.18947554,0.008948606,0.038766243,0.15898845,186.2037037037037,11.900093605396924,11.900093605396924,1.497078895016953,1.0
2120000,0.28946683,3.0796592,0.7999656,0.44932875,0.09643028,0.00026827375,0.18942457,0.008943516,0.037031766,0.14474477,200.8846153846154,11.41268151296446,11.41268151296446,1.5404872500982423,1.0
2130000,0.30132943,3.2878573,0.8006807,0.510226,0.092460744,0.0002681277,0.18937589,0.0089386515,0.036815643,0.13642971,184.01923076923077,11.08307379803871,11.08307379803871,1.4013542069766958,1.0
2140000,0.3200282,3.2655177,0.7773135,0.48039332,0.092847295,0.00026797454,0.18932484,0.008933551,0.035798497,0.16522506,190.44,11.496343800104318,11.496343800104318,1.4178537005292517,1.0
2150000,0.35889247,3.1613789,0.7776415,0.43857366,0.09895003,0.0002678224,0.18927413,0.008928485,0.03622938,0.1954441,224.64583333333334,12.333698813570663,12.333698813570663,1.744085494428873,1.0
2160000,0.34760213,3.2590444,0.81356263,0.42063242,0.093605235,0.00026767416,0.18922472,0.008923548,0.03740535,0.18949889,185.82692307692307,10.759731555465036,10.759731555465036,1.424732312775002,1.0
2170000,0.35889846,2.9960794,0.82717305,0.3509332,0.091754764,0.00026752002,0.18917333,0.008918416,0.0373943,0.18677433,207.66666666666666,11.024023114724292,11.024023114724292,1.6313065244091882,1.0
2180000,0.4173457,3.2707927,0.8154808,0.34378964,0.09885158,0.0002673721,0.18912402,0.008913489,0.036993183,0.21024151,192.41071428571428,12.75850108139483,12.75850108139483,1.4467641751148872,1.0
2190000,0.3575412,3.1847181,0.8268805,0.3449524,0.10016022,0.00026722357,0.18907453,0.008908544,0.0370542,0.19308533,206.75,11.302860038333826,11.302860038333826,1.5864904886958273,1.0
2200000,0.3611887,3.2368326,0.84256595,0.40906107,0.096384436,0.00026707488,0.18902496,0.008903592,0.03704293,0.17022055,210.08333333333334,11.426704941307738,11.426704941307738,1.7378791494217392,1.0
2210000,0.3590254,3.3101664,0.82011676,0.45387262,0.09747428,0.00026692654,0.18897551,0.008898653,0.037214834,0.18885173,163.22727272727272,10.881428414568878,10.881428414568878,1.2533177425655035,1.0
2220000,0.37292874,3.6626556,0.7985767,0.44201958,0.095185675,0.00026677287,0.18892428,0.0088935355,0.034788493,0.1732034,161.63934426229508,11.96232013838486,11.96232013838486,1.168446176595265,1.0
2230000,0.38416672,3.3359244,0.78997666,0.40548477,0.09256314,0.00026662575,0.18887526,0.008888637,0.035942562,0.1982814,184.5,11.13477083301734,11.13477083301734,1.3875145542804364,1.0
2240000,0.39598608,3.4791882,0.797442,0.3540294,0.095519796,0.0002664772,0.18882571,0.008883689,0.035584405,0.18799901,190.34615384615384,11.839940400548139,11.839940400548139,1.3998917369347699,1.0
2250000,0.38906655,3.3700852,0.78021824,0.40492666,0.0964984,0.00026633026,0.18877676,0.008878798,0.033607546,0.17131798,192.72916666666666,11.939571779376516,11.939571779376516,1.3477053542931874,1.0
2260000,0.4560977,3.4201427,0.79482603,0.4053151,0.0979088,0.00026617505,0.18872502,0.008873628,0.03491172,0.21564583,201.16981132075472,11.743102722203815,11.743102722203815,1.4575830108995707,1.0
2270000,0.44290462,3.4988387,0.79157746,0.4131738,0.09777456,0.0002660189,0.18867296,0.008868428,0.03498401,0.20885107,180.76363636363635,10.714571662416512,10.714571662416512,1.3266590653834018,1.0
2280000,0.44200134,3.1845908,0.8018387,0.37238097,0.09951098,0.0002658709,0.18862364,0.0088635,0.036852628,0.22154969,197.08163265306123,11.683539658604303,11.683539658604303,1.5162883091870012,1.0
2290000,0.45107326,3.2856472,0.81078005,0.48493057,0.10388876,0.0002657214,0.18857378,0.0088585215,0.03660236,0.23953363,170.9016393442623,11.057027397227163,11.057027397227163,1.3130062338430435,1.0
2300000,0.47507352,3.3986194,0.8231013,0.4355483,0.0957434,0.00026557737,0.1885258,0.008853726,0.037917156,0.23422058,184.76363636363635,10.217141507835887,10.217141507835887,1.4463466236505795,1.0
2310000,0.4385835,3.6142735,0.8591956,0.41860384,0.104733065,0.00026542356,0.1884745,0.008848604,0.039703052,0.21702799,149.03225806451613,10.13470378981583,10.13470378981583,1.2835262235894334,1.0
2320000,0.48697397,3.7280912,0.8586489,0.42219132,0.093996674,0.00026527623,0.1884254,0.008843699,0.03708505,0.24661228,170.62295081967213,11.044990822960001,11.044990822960001,1.324857188637058,1.0
2330000,0.4348836,3.8945076,0.82052654,0.3825781,0.101014666,0.00026513182,0.18837728,0.008838889,0.037668966,0.22691843,143.83582089552237,11.010074286362128,11.010074286362128,1.1194679326761294,1.0
2340000,0.40119475,3.7306764,0.84196556,0.3815387,0.10116581,0.0002649749,0.18832496,0.008833663,0.03821539,0.21308585,168.9322033898305,10.969068638222703,10.969068638222703,1.3410346193270664,1.0
2350000,0.3699007,3.4980845,0.86955035,0.40223435,0.09850557,0.00026481872,0.1882729,0.008828462,0.04020764,0.18485102,205.22,11.867696911599488,11.867696911599488,1.7301697944104673,1.0
2360000,0.35488585,3.866597,0.8361605,0.5096122,0.09829397,0.00026467082,0.1882236,0.008823537,0.036983993,0.17792425,159.84745762711864,11.227414417593598,11.227414417593598,1.2304570439539977,1.0
2370000,0.353063,3.7328594,0.80485064,0.4156605,0.09501894,0.00026452192,0.18817398,0.00881858,0.035238765,0.1725688,185.25,12.101786581949066,12.101786581949066,1.3496559590234287,1.0
2380000,0.37378386,3.267395,0.7870917,0.3841387,0.103610404,0.0002643758,0.18812522,0.008813711,0.035807658,0.17539693,215.02325581395348,12.112881962747668,12.112881962747668,1.6116379328249466,1.0
2390000,0.34712845,3.3852432,0.773089,0.3709854,0.09865522,0.00026422515,0.18807504,0.008808698,0.033318684,0.19055805,210.06,12.653777583630061,12.653777583630061,1.4888257118964605,1.0
2400000,0.319285,3.5428967,0.7702964,0.40083033,0.10019936,0.00026407835,0.18802612,0.008803808,0.034595266,0.17104237,197.32,12.529781069606543,12.529781069606543,1.4077599535882472,1.0
2410000,0.24994828,3.3048625,0.7838073,0.4102291,0.09947205,0.00026393228,0.18797745,0.008798945,0.033106547,0.14892358,226.76190476190476,10.876815141566718,10.876815141566718,1.557324080949738,1.0
2420000,0.3101044,2.9864979,0.74231154,0.2757234,0.102981165,0.00026377648,0.18792549,0.008793756,0.033240672,0.16023989,247.825,11.12621595535893,11.12621595535893,1.7122711950447411,1.0
2430000,0.3155874,2.7983205,0.7564127,0.29218116,0.100159965,0.00026362046,0.1878735,0.00878856,0.03522783,0.14964181,255.625,12.27884723360722,12.27884723360722,1.8822669300895472,1.0
2440000,0.31506848,3.06593,0.7512368,0.420866,0.09798345,0.00026347436,0.18782479,0.008783696,0.033803713,0.17565957,195.0,11.266522393470593,11.266522393470593,1.3755242799171339,1.0
2450000,0.3865843,3.1929746,0.786871,0.45966232,0.09684945,0.00026332436,0.18777479,0.008778701,0.035175018,0.19425365,172.1206896551724,11.210028381151115,11.210028381151115,1.2738064511775458,1.0
2460000,0.39421946,3.3896673,0.78310716,0.4132582,0.09330931,0.00026317607,0.18772535,0.008773761,0.034255765,0.20913479,162.95384615384614,9.92272364303398,9.92272364303398,1.157472541054281,1.0
2470000,0.3611342,3.6242154,0.75814486,0.47540575,0.098591305,0.000263029,0.18767633,0.008768865,0.03280627,0.18986376,152.36923076923077,10.964880631842579,10.964880631842579,1.0552834478565134,1.0
2480000,0.43089712,3.574038,0.77298003,0.41324067,0.098099604,0.00026287505,0.187625,0.008763737,0.035193495,0.20730452,180.23636363636365,11.535419235212935,11.535419235212935,1.3238158181171726,1.0
2490000,0.4664165,3.6239421,0.7537217,0.38264787,0.09455197,0.00026271964,0.18757322,0.008758564,0.03388806,0.24389002,191.0,11.815139641229786,11.815139641229786,1.3416643689709657,1.0
2500000,0.42370692,3.2429106,0.7523211,0.32528174,0.099438734,0.00026257464,0.18752487,0.008753735,0.03428666,0.21307574,207.12,11.327485036985017,11.327485036985017,1.4686225053295494,1.0
2510000,0.39565617,3.3386943,0.79427624,0.4208682,0.09631835,0.00026242886,0.18747626,0.008748881,0.034710567,0.18843555,193.68627450980392,11.569514688857666,11.569514688857666,1.3956102534544235,1.0
2520000,0.30500296,3.0038357,0.8342056,0.35291445,0.09703444,0.00026227848,0.18742615,0.008743872,0.034830887,0.15832894,209.91836734693877,11.06132727002307,11.06132727002307,1.5203761726769867,1.0
2530000,0.32985944,3.2437055,0.8363923,0.44983858,0.101011164,0.00026212775,0.18737592,0.008738852,0.035237424,0.15074855,201.76470588235293,11.941000888347626,11.941000888347626,1.4861009846627713,1.0
2540000,0.32538435,3.5072823,0.86982936,0.50344086,0.09727381,0.00026198063,0.18732686,0.008733954,0.037127506,0.14892738,150.32835820895522,10.898162437969244,10.898162437969244,1.1655478126040715,1.0
2550000,0.35005832,3.76446,0.86270833,0.44554862,0.101847015,0.0002618258,0.18727526,0.008728797,0.036734305,0.16820252,158.43333333333334,11.069817777012743,11.069817777012743,1.2294454496290723,1.0
2560000,0.3920786,3.6921806,0.8500162,0.46016666,0.09772553,0.0002616709,0.18722363,0.008723642,0.035759587,0.19124232,162.46774193548387,11.558252477763041,11.558252477763041,1.1827389641154198,1.0
2570000,0.35667866,3.7258353,0.84588623,0.42217267,0.09819827,0.000261525,0.18717499,0.008718782,0.037301954,0.17559391,151.43548387096774,10.553654717898647,10.553654717898647,1.1936503449188811,1.0
2580000,0.3370391,3.6137717,0.87584114,0.4008478,0.100069515,0.0002613786,0.18712619,0.008713905,0.038546637,0.16858739,157.890625,10.723969472961471,10.723969472961471,1.2661339222104289,1.0
2590000,0.33698294,3.560908,0.884353,0.41934836,0.093129784,0.00026123127,0.1870771,0.008709,0.04081749,0.1719229,153.30882352941177,9.685893175765566,9.685893175765566,1.3027745778046882,1.0
2600000,0.32263875,3.5270042,0.90708077,0.48069024,0.09776604,0.00026107734,0.18702577,0.0087038735,0.040450595,0.14788194,163.13793103448276,11.018962921723242,11.018962921723242,1.353703869024998,1.0
2610000,0.35262838,3.3775465,0.9060227,0.37719738,0.094674304,0.0002609243,0.18697476,0.008698778,0.037735753,0.17341858,196.0,11.93498969605667,11.93498969605667,1.5506158760344644,1.0
2620000,0.30599263,3.3230066,0.89522994,0.41336638,0.097026974,0.0002607737,0.18692456,0.008693763,0.03787828,0.1394093,179.89285714285714,11.774797280877829,11.774797280877829,1.4626319086687132,1.0
2630000,0.31973985,3.5069416,0.9116479,0.45999157,0.10067692,0.00026062806,0.18687601,0.008688914,0.038509402,0.15715402,161.83333333333334,11.600810421056174,11.600810421056174,1.2766208568768156,1.0
2640000,0.2655167,3.5491412,0.9082764,0.4053406,0.09561592,0.0002604731,0.18682438,0.008683754,0.034921475,0.11885013,185.8846153846154,12.414504652287668,12.414504652287668,1.3524732609422734,1.0
2650000,0.28545386,3.9125552,0.86140585,0.45527303,0.09697277,0.00026031866,0.18677287,0.00867861,0.034965634,0.1421149,175.77586206896552,11.812909759989564,11.812909759989564,1.271493113109548,1.0
2660000,0.26194927,3.5701654,0.8423095,0.41828927,0.09405555,0.0002601698,0.18672325,0.008673653,0.03742054,0.13448574,176.23214285714286,10.49477569375553,10.49477569375553,1.3532226907222398,1.0
2670000,0.30652002,3.9359634,0.8801982,0.53583324,0.10361137,0.0002600224,0.18667413,0.008668746,0.036069583,0.14379774,154.95081967213116,11.637513730644939,11.637513730644939,1.1720432180971387,1.0
2680000,0.31323272,3.2625675,0.86820936,0.3904556,0.09380632,0.00025987544,0.18662514,0.008663851,0.036795627,0.15615827,233.2325581395349,11.251494057622716,11.251494057622716,1.7872259954726972,1.0
2690000,0.30577508,3.4068446,0.8359494,0.44883808,0.09162234,0.0002597306,0.18657684,0.008659027,0.035469405,0.13894212,176.47368421052633,11.246344706513348,11.246344706513348,1.3028913948750287,1.0
2700000,0.2496173,3.2620158,0.8752836,0.39466557,0.09471115,0.00025957532,0.1865251,0.008653859,0.03342446,0.12287948,202.91666666666666,11.397421690805155,11.397421690805155,1.4478361023939215,1.0
2710000,0.25113958,3.3473244,0.8597459,0.4818314,0.09607603,0.00025942543,0.18647513,0.008648865,0.035497993,0.12813255,171.08196721311475,10.584413832820738,10.584413832820738,1.2719723212792249,1.0
