Steps,Policy/Entropy,Policy/Extrinsic Value Estimate,Policy/Curiosity Value Estimate,Policy/GAIL Value Estimate,Environment/Episode Length,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Policy/Epsilon,Policy/Beta,Losses/Curiosity Forward Loss,Losses/Curiosity Inverse Loss,Losses/GAIL Loss,Policy/GAIL Policy Estimate,Policy/GAIL Expert Estimate,Losses/Pretraining Loss,Environment/Cumulative Reward,Policy/Extrinsic Reward,Policy/Curiosity Reward,Policy/GAIL Reward,Is Training
320000,1.0013528,1.6169891,0.85811335,19.647284,227.8125,1.4006714,0.43950737,0.00029054363,0.19684787,0.009685102,0.04493775,0.82126045,0.9690705,0.33553568,0.67995334,0.0,5.927883043976092,5.927883043976092,2.176496903389329,67.15003601152722,1.0
330000,0.96905684,1.6403985,0.8568998,20.981045,201.27272727272728,1.6932529,0.41730028,0.0002902373,0.19674578,0.009674901,0.051477563,0.72777885,0.9869582,0.34241754,0.6756866,0.0,5.934196095237983,5.934196095237983,2.1856896292929555,64.31031689223121,1.0
340000,0.8917267,1.7016085,0.87389153,19.136656,246.51282051282053,1.7162377,0.39147145,0.00028995945,0.19665316,0.009665649,0.046573643,0.7182969,0.9626495,0.3360465,0.6885098,0.0,5.8235298820771275,5.8235298820771275,2.2082364939153196,71.25526462905108,1.0
350000,0.9018523,1.7214415,0.85704714,16.72165,317.1111111111111,1.5245473,0.44754487,0.00028967453,0.19655816,0.009656161,0.044122618,0.6385658,0.8889899,0.3001746,0.70923054,0.0,6.303907030328576,6.303907030328576,2.958298884598272,83.72831358867032,1.0
360000,0.9111633,1.5548443,0.83767754,16.971962,349.25,2.1470108,0.4285208,0.00028934996,0.19644998,0.009645353,0.039455995,0.7395094,0.85170436,0.2939916,0.7275965,0.0,6.422845185599139,6.422845185599139,2.8226285928319537,97.24888023734093,1.0
370000,0.81996167,1.6537158,0.84710306,20.226278,231.3170731707317,1.5872757,0.40537024,0.0002890353,0.19634509,0.009634874,0.045303263,0.6307153,0.91855067,0.3171534,0.6953165,0.0,6.514581057021306,6.514581057021306,2.322623308748007,70.12919130992321,1.0
380000,0.8839048,1.8932598,0.89012027,22.826143,170.75471698113208,1.7156827,0.4147913,0.0002887649,0.19625494,0.009625869,0.052863352,0.6411258,0.99706125,0.348947,0.663587,0.0,6.148841468456747,6.148841468456747,1.8106550514248425,53.66217931385698,1.0
390000,0.92320335,1.9387349,0.97521275,20.667305,196.52727272727273,1.3652292,0.42981422,0.00028845904,0.19615303,0.009615687,0.053352382,0.6852185,0.955368,0.33586323,0.68460447,0.0,6.026291964156553,6.026291964156553,2.0995941642671823,55.503524500131604,1.0
400000,0.8912693,1.9820495,0.964619,19.26523,182.92156862745097,1.3910606,0.410249,0.00028815673,0.19605225,0.009605618,0.047453444,0.6188736,0.94599915,0.32890463,0.6774664,0.0,6.207501819526607,6.207501819526607,1.831023570895195,52.98725134662607,1.0
410000,0.938601,1.8728384,0.8780628,18.52572,185.86206896551724,1.2979251,0.4037433,0.00028785496,0.19595166,0.009595569,0.044421896,0.7039175,0.95254135,0.3324566,0.6792011,0.0,5.843581413255176,5.843581413255176,1.6370702009924032,52.686389114155816,1.0
420000,0.89363945,1.8101808,0.8571447,19.318453,143.63492063492063,1.7610786,0.47158846,0.00028755498,0.19585165,0.00958558,0.049852878,0.6810602,0.9765215,0.34307542,0.67638654,0.0,5.935138077444314,5.935138077444314,1.5534097597496037,47.20084255583488,1.0
430000,0.86785406,1.9813741,0.8563062,19.59185,148.6,1.3979836,0.41024378,0.00028726264,0.19575422,0.009575846,0.04978491,0.6599077,0.9829397,0.34546986,0.66858274,0.0,5.892345457930457,5.892345457930457,1.4991561577401378,44.66592473333532,1.0
440000,0.8413239,1.9415534,0.83719736,18.53979,157.39285714285714,1.3191758,0.42856354,0.00028696784,0.19565596,0.0095660295,0.04756388,0.6815362,0.9690186,0.3355075,0.6764293,0.0,6.351926564976263,6.351926564976263,1.5444257325182358,50.35475180397431,1.0
450000,0.8247289,1.9422901,0.8370348,20.168655,138.76923076923077,1.5750214,0.41525826,0.00028666784,0.19555594,0.009556037,0.04714871,0.6403339,0.9850688,0.34297207,0.6722556,0.0,5.9006079705587275,5.9006079705587275,1.3603206279377142,41.17202049146096,1.0
460000,0.84586143,1.984369,0.8302844,19.120396,151.29166666666666,1.3566742,0.3885564,0.0002863517,0.19545054,0.009545511,0.04875808,0.6547864,0.96363,0.33376655,0.67384654,0.0,6.0648970116832945,6.0648970116832945,1.5561984235025716,44.917417573996566,1.0
470000,0.84334594,1.9818923,0.8116073,21.727562,124.0253164556962,1.7848043,0.4065102,0.00028603783,0.19534594,0.009535058,0.050091997,0.6486935,0.9829573,0.34365138,0.6690927,0.0,6.029420759438162,6.029420759438162,1.3438977912165129,40.29669962842743,1.0
480000,0.8801671,2.1687446,0.8184283,19.577127,160.8909090909091,1.6965828,0.4149959,0.00028574836,0.19524947,0.009525421,0.047397476,0.6199633,0.9431728,0.325383,0.68356174,0.0,6.054472624641758,6.054472624641758,1.5011922870762646,45.87566062221021,1.0
490000,0.8256352,2.1272655,0.77306986,20.282967,155.60294117647058,2.103121,0.40652624,0.0002854526,0.19515085,0.009515571,0.044699248,0.61336654,0.9604437,0.33449602,0.6806795,0.0,6.0417206863473565,6.0417206863473565,1.4235596665373398,48.28885943359799,1.0
500000,0.8231998,1.9173623,0.7686404,19.473795,174.47169811320754,1.9866388,0.42544824,0.00028515552,0.19505183,0.009505677,0.04272921,0.62246305,0.93320066,0.32443196,0.68361557,0.0,6.149265602415684,6.149265602415684,1.5285014852496057,50.659438025848615,1.0
510000,0.81653017,1.8299854,0.7985442,19.780926,145.9857142857143,1.4658965,0.37423158,0.00028486075,0.19495358,0.009495862,0.04794377,0.61900085,0.9611525,0.33743703,0.67627305,0.0,6.4097676876117475,6.4097676876117475,1.4891532596529407,42.460423199131206,1.0
520000,0.83010846,1.9226428,0.9004931,19.306076,154.64285714285714,1.3695451,0.4024662,0.0002845401,0.19484669,0.009485185,0.05256145,0.6102652,0.93440455,0.3227785,0.6861883,0.0,6.121276982393689,6.121276982393689,1.5982784383858626,40.51953593303378,1.0
530000,0.8381757,2.0015328,0.96971625,18.359695,148.78333333333333,1.4328215,0.39066303,0.00028424518,0.19474837,0.009475363,0.05152464,0.58795863,0.91795063,0.3174705,0.6928449,0.0,6.153206019443601,6.153206019443601,1.624865389908805,43.32034930670775,1.0
540000,0.89725477,2.0523374,0.9892698,17.084192,170.6290322580645,1.2882575,0.43053928,0.00028395312,0.19465102,0.009465638,0.052428707,0.6279239,0.9086581,0.31250337,0.7004741,0.0,6.020567293617535,6.020567293617535,1.8474305559965698,45.09586758884517,1.0
550000,0.9208707,2.059371,0.9865211,17.356812,173.48076923076923,1.4887161,0.41037378,0.00028365027,0.19455007,0.009455551,0.050003976,0.641745,0.8944561,0.3086611,0.7092672,0.0,6.1025133813459735,6.1025133813459735,1.7427132066184035,47.44662869175275,1.0
560000,0.90103215,1.932613,0.9070728,15.446196,206.16363636363636,1.0529224,0.3863887,0.00028334543,0.19444847,0.009445403,0.044470403,0.60186476,0.8724513,0.29626393,0.7116925,0.0,6.19456318281686,6.19456318281686,1.8293788048381707,49.67001250447059,1.0
570000,0.9020851,1.7791985,0.9388075,16.394814,180.52,1.3221861,0.4211356,0.00028304488,0.1943483,0.009435394,0.052248307,0.61197853,0.8644474,0.29763538,0.7145,0.0,6.001581429771182,6.001581429771182,2.0343720526262015,48.89736896449769,1.0
580000,0.91859907,1.757058,0.97223914,16.553791,190.01785714285714,1.6613926,0.44268715,0.00028274322,0.19424772,0.009425349,0.049350694,0.6193312,0.8769851,0.3016075,0.71122617,0.0,6.240460403465648,6.240460403465648,1.920236427723518,49.872687182898794,1.0
590000,0.91898143,1.6653216,0.96387535,18.070524,162.16071428571428,1.5421306,0.42628074,0.00028243955,0.19414648,0.009415235,0.047742017,0.58643067,0.87997305,0.30263466,0.7105018,0.0,5.790645865341801,5.790645865341801,1.641387162760633,46.217077272592995,1.0
600000,0.8914666,1.6850904,0.95079434,16.959599,179.9016393442623,1.2298994,0.4386674,0.00028214036,0.1940468,0.009405273,0.046660855,0.6034877,0.8710126,0.30007517,0.7065162,0.0,6.102733284282429,6.102733284282429,1.6707604250922385,44.871272554172684,1.0
610000,0.86127627,1.597842,0.9454847,18.54028,144.55,1.9951866,0.42798382,0.0002818439,0.19394797,0.009395402,0.048589744,0.59649354,0.9172417,0.3190224,0.6978463,0.0,5.999262609699769,5.999262609699769,1.5069687330900734,42.436968495374295,1.0
620000,0.8426121,1.8196052,0.9800516,16.96324,187.10169491525423,1.5076365,0.41222617,0.00028154152,0.19384718,0.0093853315,0.04826465,0.58130974,0.83532876,0.28471884,0.7200771,0.0,6.218230730406224,6.218230730406224,1.8888059738450325,45.51736804549224,1.0
630000,0.8900607,1.9722321,1.0175422,19.26331,149.5593220338983,1.3628395,0.45883283,0.0002812386,0.1937462,0.009375245,0.05177325,0.583887,0.88690835,0.30698788,0.70611966,0.0,6.036498425910667,6.036498425910667,1.6322952459997206,39.660080562331785,1.0
640000,0.867064,2.0000525,1.0049303,18.893585,138.93333333333334,1.1504892,0.43521604,0.00028094777,0.19364925,0.00936556,0.055103663,0.6250711,0.88716793,0.30698344,0.70571804,0.0,5.8014427016422685,5.8014427016422685,1.6256074029420102,38.302479865721295,1.0
