Steps,Policy/Entropy,Policy/Extrinsic Value Estimate,Policy/Curiosity Value Estimate,Policy/GAIL Value Estimate,Environment/Episode Length,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Policy/Epsilon,Policy/Beta,Losses/Curiosity Forward Loss,Losses/Curiosity Inverse Loss,Losses/GAIL Loss,Policy/GAIL Policy Estimate,Policy/GAIL Expert Estimate,Losses/Pretraining Loss,Environment/Cumulative Reward,Policy/Extrinsic Reward,Policy/Curiosity Reward,Policy/GAIL Reward,Is Training
500000,0.7826267,5.9779153,0.8243031,11.663254,314.17857142857144,1.7552266,0.35124138,0.0002925696,0.19752318,0.009752567,0.03664458,0.735968,0.7630369,0.2549389,0.75465494,0.0,24.61250099373865,24.61250099373865,2.34161290571501,70.97459273785353,1.0
510000,0.865768,5.8775635,0.82047737,13.2856045,248.325,2.2819622,0.40409693,0.00029242336,0.19747445,0.009747698,0.035873782,0.8068031,0.8291606,0.2899145,0.7302969,0.0,15.480752777451507,15.480752777451507,1.9324336220295384,62.1823716774965,1.0
520000,0.8105064,5.7911544,0.82578236,13.720606,302.6756756756757,3.5334442,0.4028612,0.0002922662,0.19742206,0.009742463,0.03542175,0.8100524,0.8084138,0.27893955,0.73809415,0.0,18.279167216394427,18.279167216394427,2.020314698518418,62.4931418930783,1.0
530000,0.7983099,5.5905385,0.7871857,14.131889,246.3125,2.3862975,0.42162856,0.0002921223,0.1973741,0.009737672,0.03293,0.74304175,0.8308529,0.28865945,0.73218095,0.0,8.88618065437111,8.88618065437111,1.8051572610886815,66.16101200840411,1.0
540000,0.7952556,5.509387,0.7976779,11.664916,334.70588235294116,3.5593438,0.38570946,0.00029197798,0.197326,0.009732867,0.036332227,0.75250715,0.75806767,0.25744614,0.7600798,0.0,13.278820921400827,13.278820921400827,2.562922931409308,76.12942888374839,1.0
550000,0.8415082,5.523213,0.7994809,15.813586,224.6304347826087,2.5578122,0.370301,0.00029182067,0.19727354,0.009727627,0.037044175,0.7608255,0.8600094,0.29717982,0.7209796,0.0,17.28247780432205,17.28247780432205,1.76588076682211,59.13679740510204,1.0
560000,0.84310067,5.9039674,0.830565,13.89981,257.5128205128205,1.9365845,0.39110214,0.00029166747,0.19722247,0.009722526,0.03916169,0.80854225,0.8279932,0.28168768,0.72739285,0.0,18.733908903144766,18.733908903144766,1.9692052217258607,57.9092580832541,1.0
570000,0.81409144,5.7815747,0.8074228,13.6584835,254.8,2.254465,0.35593084,0.0002915221,0.19717404,0.009717684,0.03667605,0.7720121,0.8002566,0.27260894,0.7396443,0.0,17.95585052925162,17.95585052925162,1.9885390231385827,64.72866109237074,1.0
580000,0.8513169,5.929047,0.8156905,14.498815,240.325,1.8574682,0.379176,0.00029138694,0.19712898,0.009713185,0.03633914,0.8068225,0.8606804,0.3026975,0.72207457,0.0,18.551778104801016,18.551778104801016,1.6239224734942979,54.39706651484355,1.0
590000,0.82317567,5.9865055,0.79637724,14.061202,249.87179487179486,1.9350249,0.38434026,0.00029123249,0.19707751,0.009708042,0.036154937,0.7897166,0.84212285,0.29175472,0.7306613,0.0,18.45853709072874,18.45853709072874,1.8642599488631255,60.85281140629838,1.0
600000,0.8120191,5.7455187,0.77414155,12.295981,295.0,1.783255,0.37042603,0.0002910698,0.19702327,0.009702625,0.034655116,0.7363598,0.79473525,0.2694834,0.741266,0.0,17.95163654107036,17.95163654107036,2.023784377527508,66.10479648907979,1.0
610000,0.8548038,5.604162,0.7819955,14.1322565,221.58333333333334,2.7868502,0.38630122,0.0002909217,0.19697388,0.009697691,0.035832904,0.7694298,0.81580395,0.28072187,0.7353139,0.0,18.919581828942132,18.919581828942132,1.773269086848771,64.03574145741241,1.0
620000,0.8730405,5.6157637,0.81728643,13.780566,248.74418604651163,2.6220284,0.40677533,0.00029078303,0.19692767,0.009693073,0.03889177,0.8056653,0.8281177,0.2842515,0.72733504,0.0,14.222898041972748,14.222898041972748,1.9955178565130784,61.17573913549766,1.0
630000,0.8845054,5.8925548,0.8786963,13.313091,263.775,2.5255098,0.38210702,0.00029062864,0.19687621,0.009687932,0.038659025,0.8156562,0.8324679,0.28878635,0.7297,0.0,17.20057548414916,17.20057548414916,1.9818024711683393,58.780981650203465,1.0
640000,0.88329816,5.756862,0.8607199,12.602583,251.3421052631579,1.4688523,0.36346593,0.00029047177,0.19682388,0.009682709,0.035466902,0.7970263,0.79982793,0.27176246,0.7375004,0.0,18.653141144491535,18.653141144491535,1.8425475909668756,56.153739599412994,1.0
650000,0.8418896,5.9079185,0.82602227,10.421594,345.5,2.2152426,0.33439812,0.00029033105,0.196777,0.009678021,0.03512429,0.79334384,0.74584556,0.24852979,0.7566924,0.0,25.042292484504287,25.042292484504287,2.380690382211469,66.76082463003695,1.0
660000,0.8361236,5.856667,0.75749224,11.308012,310.65714285714284,1.7723353,0.39249486,0.00029017628,0.1967254,0.009672869,0.03118583,0.7419023,0.75073415,0.2506495,0.7604907,0.0,20.018367468891665,20.018367468891665,1.9878348412147413,74.24089577098688,1.0
670000,0.90291524,5.6508126,0.74376416,13.50563,267.6666666666667,1.956918,0.39214337,0.00029001717,0.1966724,0.00966757,0.03185133,0.80659515,0.83587724,0.29234046,0.7324489,0.0,17.108045210671687,17.108045210671687,1.7162753004782103,71.14967569024176,1.0
680000,0.87402904,5.7823834,0.7357122,14.824502,275.0,1.6940591,0.34996453,0.0002898745,0.19662483,0.00966282,0.034249745,0.82665384,0.7616212,0.26161444,0.75000924,0.0,19.276910683077233,19.276910683077233,1.7903169242765855,57.70301595008051,1.0
690000,0.8955275,5.851053,0.75845975,13.188946,277.6923076923077,2.5584235,0.34505495,0.0002897263,0.19657546,0.009657886,0.034531347,0.8062126,0.77532095,0.2577218,0.7537756,0.0,21.518685647596914,21.518685647596914,2.069035188967569,69.08985239764054,1.0
700000,0.9347075,6.0871825,0.7625708,12.752682,297.48387096774195,1.5392817,0.36778027,0.00028957968,0.19652657,0.009653003,0.034050215,0.80896926,0.7483352,0.25316662,0.75534654,0.0,23.660422808568303,23.660422808568303,2.0652995510026813,63.06787652174632,1.0
710000,0.88642186,5.69165,0.77942425,14.329424,262.65,1.7569011,0.32028085,0.0002894335,0.19647782,0.009648135,0.033973202,0.837965,0.7828713,0.2684425,0.74865514,0.0,19.074756571250717,19.074756571250717,1.8370505529569416,63.302531610174874,1.0
720000,0.9215788,5.797794,0.792947,12.890652,289.77777777777777,1.4682713,0.37621045,0.00028927266,0.19642422,0.009642778,0.03525231,0.8172678,0.775272,0.2617224,0.74822646,0.0,21.044037694848765,21.044037694848765,2.016072468566967,58.36524432980352,1.0
730000,0.91784865,6.1956654,0.7861767,11.845636,282.5151515151515,2.082005,0.3971729,0.00028912458,0.19637488,0.009637848,0.035613295,0.8353905,0.7525455,0.2561777,0.75692344,0.0,22.875552933849395,22.875552933849395,2.09914599392297,62.333576356938906,1.0
740000,0.93247956,6.2311172,0.7848235,12.089361,312.5,1.5717161,0.34798947,0.00028897673,0.19632557,0.009632924,0.034013145,0.85090274,0.7432197,0.2516299,0.763148,0.0,21.74238953416546,21.74238953416546,2.0251708131904405,65.76288401087125,1.0
750000,0.82037395,6.708865,0.77466756,10.014711,363.76,2.7248163,0.38957542,0.0002888196,0.19627321,0.009627692,0.033350598,0.7654993,0.66694397,0.21824625,0.78760403,0.0,24.391047091319642,24.391047091319642,2.507462118720186,70.29326346413842,1.0
760000,0.89410883,6.668105,0.7519967,10.812225,302.52777777777777,1.4426754,0.36709064,0.00028866998,0.19622335,0.00962271,0.03422475,0.7957517,0.7178513,0.24327028,0.771481,0.0,25.12209484819323,25.12209484819323,2.3100370314205065,66.26190263032913,1.0
770000,0.9204992,6.8378754,0.75310695,12.412657,300.1666666666667,1.4650053,0.30861476,0.00028852327,0.19617441,0.009617823,0.03392503,0.82344455,0.7364453,0.24923338,0.7650929,0.0,23.00398130047002,23.00398130047002,1.9132391791258538,56.64524084670203,1.0
780000,0.91507053,6.8050504,0.74146473,11.379656,322.5,1.7195072,0.34825945,0.00028837504,0.196125,0.00961289,0.032855,0.8290132,0.72395194,0.2476286,0.766982,0.0,20.852656480421622,20.852656480421622,2.0361096406976382,64.2301861266295,1.0
790000,0.86767066,6.9209976,0.7246969,10.47905,334.51724137931035,2.20614,0.3404718,0.0002882217,0.1960739,0.009607782,0.035659052,0.7931509,0.6727971,0.22122866,0.7862558,0.0,28.037917394756473,28.037917394756473,2.410620805275227,67.67977706662246,1.0
800000,0.89463705,7.1901293,0.7395007,10.509745,306.24242424242425,2.0176156,0.367349,0.00028806846,0.19602282,0.009602678,0.03302162,0.81564206,0.69975245,0.23398785,0.7809617,0.0,27.04250613935856,27.04250613935856,2.290236138385918,69.34765194311287,1.0
810000,0.92618686,6.9919715,0.73412806,12.478403,294.64516129032256,2.6914873,0.3575506,0.00028792134,0.19597377,0.009597782,0.034761406,0.82391787,0.76842284,0.26025942,0.75108546,0.0,17.1534811829162,17.1534811829162,1.8907267079989918,60.91596429838854,1.0
820000,0.97186375,6.527994,0.71126574,11.089774,325.52941176470586,1.4909157,0.3696,0.00028777332,0.19592445,0.009592851,0.032771,0.833298,0.73877287,0.2509169,0.76032704,0.0,23.129438002898905,23.129438002898905,2.100863853469491,66.2713361546911,1.0
830000,0.98460615,6.0183616,0.70478016,10.070494,367.0,2.265906,0.41438335,0.00028762035,0.19587345,0.009587757,0.030124724,0.8584509,0.6458674,0.21257469,0.7969089,0.0,18.598794257717913,18.598794257717913,2.430580286630269,70.2419130452748,1.0
840000,0.985663,5.590495,0.6991952,12.09511,322.1818181818182,2.4826622,0.41665882,0.0002874687,0.19582292,0.009582708,0.030427257,0.86630404,0.7454275,0.25492483,0.7676864,0.0,16.53510808886119,16.53510808886119,1.9038908703012332,68.66405045793903,1.0
850000,1.0320998,5.396203,0.6566783,11.908333,289.7,1.5293642,0.391681,0.00028731735,0.19577244,0.0095776655,0.030105922,0.8950107,0.7175355,0.24802575,0.77039313,0.0,16.708079265841448,16.708079265841448,1.8752944801851887,63.88385798825937,1.0
860000,1.0130888,5.6720366,0.7186187,11.102443,329.09090909090907,2.545787,0.39298815,0.00028716767,0.19572255,0.009572683,0.03406035,0.9024269,0.7233097,0.24461766,0.7734937,0.0,22.47478608811094,22.47478608811094,2.3228628276096237,68.51949112453768,1.0
870000,1.0362823,5.4279027,0.7462432,12.022261,280.8857142857143,2.7377849,0.36477873,0.00028701773,0.19567257,0.009567688,0.034990735,0.8811328,0.7498612,0.2532958,0.7604866,0.0,19.689920277532302,19.689920277532302,2.0731280093843285,68.33222379535437,1.0
880000,0.9895096,5.2371383,0.7615395,13.8441515,261.07894736842104,1.59159,0.35537124,0.00028687977,0.19562659,0.009563095,0.03511302,0.89457303,0.79354876,0.27556705,0.74216413,0.0,17.494492212613114,17.494492212613114,1.7486039504176005,56.31974668875337,1.0
890000,0.95869803,5.4477515,0.75540996,11.7225895,315.6333333333333,2.0540278,0.423669,0.00028673222,0.19557738,0.009558182,0.031128068,0.856761,0.7506623,0.25757447,0.76511,0.0,20.532398426559784,20.532398426559784,1.9074698842821582,64.02899504284704,1.0
900000,0.9364334,5.509272,0.7272444,12.178339,261.4,2.049561,0.38803542,0.00028657928,0.1955264,0.009553088,0.033870496,0.8177171,0.7149047,0.24549654,0.77611303,0.0,20.7145888165516,20.7145888165516,2.139326773556497,66.27114906731774,1.0
910000,0.9160917,5.8007936,0.753171,15.132859,244.925,2.5852172,0.4281941,0.00028642375,0.19547457,0.009547911,0.035448126,0.7880315,0.7998706,0.27964166,0.7454701,0.0,18.947533880774344,18.947533880774344,1.6443402599853774,53.034044757816524,1.0
920000,0.9070166,6.179825,0.7631268,12.455609,285.425,2.2421012,0.37606806,0.0002862646,0.19542152,0.00954261,0.034762915,0.7809731,0.726659,0.24972272,0.7648188,0.0,20.778593012881984,20.778593012881984,1.970528750680387,61.56822431087494,1.0
930000,0.92133296,5.833153,0.7888122,12.963857,263.5625,2.0587783,0.3282205,0.00028611656,0.19537216,0.00953768,0.037549444,0.75321186,0.73235154,0.24524587,0.7681816,0.0,19.210705470373586,19.210705470373586,2.115908760244825,62.45019995080573,1.0
940000,0.89863116,5.940278,0.78972745,11.4649,302.0,1.6347748,0.3945736,0.0002859764,0.19532546,0.009533012,0.035410833,0.7922652,0.75912046,0.25920576,0.7528415,0.0,20.615344375865817,20.615344375865817,2.189281418185794,65.19900627660029,1.0
950000,0.8952507,5.9407296,0.77382624,12.532618,286.9310344827586,2.148828,0.41769758,0.0002858286,0.19527619,0.009528093,0.038885493,0.78992105,0.77410847,0.2643293,0.7563713,0.0,19.756351444208505,19.756351444208505,2.1285749617841487,66.7375634469484,1.0
960000,0.9011045,5.538985,0.8035031,12.602588,283.6666666666667,2.1686673,0.36741775,0.00028568346,0.19522783,0.009523259,0.03599138,0.7810525,0.7703882,0.2664526,0.7557728,0.0,16.82575076117064,16.82575076117064,2.0217224438820267,59.60221268143505,1.0
970000,0.8390673,5.446261,0.8053324,12.565602,298.0,2.4582922,0.4070994,0.00028551862,0.19517286,0.009517768,0.037227273,0.7020131,0.7308384,0.24356206,0.76631486,0.0,20.462696440011154,20.462696440011154,2.2834556274499525,67.3726106040618,1.0
980000,0.84470856,5.764145,0.7847486,11.849047,282.3636363636364,1.2838945,0.35976696,0.00028536847,0.19512282,0.009512769,0.03574227,0.74895465,0.7319646,0.2506452,0.76371276,0.0,22.77065787741116,22.77065787741116,2.181460057411875,65.23175494500569,1.0
