Steps,Policy/Entropy,Policy/Extrinsic Value Estimate,Policy/GAIL Value Estimate,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Policy/Epsilon,Policy/Beta,Losses/GAIL Loss,Policy/GAIL Policy Estimate,Policy/GAIL Expert Estimate,Losses/Pretraining Loss,Environment/Episode Length,Environment/Cumulative Reward,Policy/Extrinsic Reward,Policy/GAIL Reward,Is Training
1170000,1.0861689,0.4079523,2.8410273,0.36935806,0.107045345,0.00028252977,0.1941766,0.009418242,0.046864208,0.021470584,0.9916195,0.0,325.5483870967742,1.4157483614079895,1.4157483614079895,10.080948140352003,1.0
1180000,1.0524035,0.3914297,2.9718184,1.1511582,0.109871134,0.00028237718,0.19412573,0.009413159,0.06614016,0.023295458,0.98410004,0.0,451.0952380952381,0.8428800027002581,0.8428800027002581,20.767793537303806,1.0
1190000,1.1363301,0.32337832,3.0173693,0.8542663,0.1075469,0.00028222293,0.19407432,0.009408023,0.044243433,0.020365851,0.99257785,0.0,542.3684210526316,0.8631052809988001,0.8631052809988001,18.414454627831123,1.0
1200000,1.1362443,0.23900892,2.6412504,0.32143182,0.09780752,0.00028207555,0.19402517,0.009403114,0.044113543,0.01765624,0.99149543,0.0,484.3636363636364,0.7574454762718894,0.7574454762718894,13.398081658238715,1.0
1210000,1.0732155,0.35574865,2.675515,0.26851907,0.10353425,0.00028192814,0.19397604,0.009398206,0.04663043,0.019638484,0.99083245,0.0,332.14285714285717,1.2547172471993313,1.2547172471993313,8.175386924168158,1.0
1220000,1.091344,0.4931542,3.0032468,0.7176963,0.096829906,0.00028177578,0.19392526,0.009393133,0.06381798,0.023086388,0.9849992,0.0,322.4193548387097,1.2904258129607526,1.2904258129607526,13.171438701811336,1.0
1230000,1.0605079,0.4251913,2.7025783,0.32398137,0.10508844,0.00028161964,0.19387321,0.009387934,0.048255034,0.019885635,0.9893676,0.0,326.53125,1.3581062420416856,1.3581062420416856,8.984049108810723,1.0
1240000,1.0739715,0.5575903,2.8172588,0.7007995,0.105517894,0.0002814719,0.19382398,0.009383014,0.06391186,0.022215517,0.98538387,0.0,262.7,1.534670013282448,1.534670013282448,9.674560099194059,1.0
1250000,1.0585948,0.55430055,2.9117112,0.43726298,0.100784525,0.0002813233,0.1937744,0.009378065,0.04645787,0.019199677,0.99085164,0.0,287.71875,1.2796437494107522,1.2796437494107522,7.775323953072075,1.0
1260000,0.99833584,0.5323422,2.8214774,0.31351173,0.10761302,0.00028117598,0.19372532,0.00937316,0.052515995,0.020243185,0.9884833,0.0,253.4390243902439,1.549468292752508,1.549468292752508,7.8456929310611105,1.0
1270000,1.0552918,0.6210757,2.800656,0.3836025,0.1066948,0.00028102755,0.19367583,0.009368216,0.050038073,0.018691953,0.9882114,0.0,295.03125,1.5833187433236162,1.5833187433236162,8.534498847904615,1.0
1280000,0.9750703,0.621559,2.6818297,0.20653015,0.10197515,0.0002808793,0.19362643,0.009363279,0.042349722,0.01919622,0.99220127,0.0,284.96875,1.408106269183918,1.408106269183918,6.647816231590696,1.0
1290000,0.9939441,0.3388817,2.2783077,1.2710991,0.10196598,0.0002807246,0.19357488,0.009358129,0.036575552,0.01704624,0.99384034,0.0,431.7391304347826,0.8731130695618365,0.8731130695618365,14.214814770258153,1.0
1300000,1.1125597,0.306811,2.0951476,1.976789,0.10378449,0.00028056925,0.1935231,0.009352956,0.051330015,0.019019276,0.9891741,0.0,453.0,0.82160001847131,0.82160001847131,17.07761224156076,1.0
1310000,1.1244369,0.41249487,2.4646084,2.1461017,0.10696845,0.00028042015,0.1934734,0.00934799,0.052647457,0.021852376,0.98950934,0.0,438.7826086956522,1.3043083383527119,1.3043083383527119,21.38570166340408,1.0
1320000,1.1393523,0.26671597,2.4113417,0.89840645,0.10550356,0.00028027178,0.19342393,0.00934305,0.050057504,0.019665936,0.9898834,0.0,386.25,1.2863583116947364,1.2863583116947364,14.425951192582337,1.0
1330000,1.1539026,0.39492702,2.539361,0.45198065,0.105352536,0.0002801258,0.19337524,0.009338189,0.045763697,0.018158792,0.990904,0.0,346.3939393939394,1.3419212236309028,1.3419212236309028,10.255082074665662,1.0
1340000,1.0887975,0.45526195,2.5413127,1.5878775,0.11095725,0.0002799799,0.1933266,0.009333328,0.045377783,0.018270917,0.99045455,0.0,400.6666666666667,1.042895220918581,1.042895220918581,15.551769241502154,1.0
1350000,0.9665108,0.5173621,2.689422,0.34444398,0.10295707,0.00027983196,0.1932773,0.0093284035,0.052433237,0.018276628,0.99211764,0.0,415.67857142857144,1.0725000018969044,1.0725000018969044,11.186821901439023,1.0
1360000,1.0151446,0.38213998,2.6408908,0.8183972,0.10586284,0.0002796758,0.19322525,0.009323203,0.049412303,0.019778406,0.9894742,0.0,438.3636363636364,1.019454576075077,1.019454576075077,15.040920189158483,1.0
1370000,1.0799731,0.304486,2.5662787,0.4961232,0.101189114,0.00027952093,0.19317365,0.009318047,0.051926233,0.020190245,0.9891355,0.0,359.75,1.2347750095359515,1.2347750095359515,12.042104427212811,1.0
1380000,1.0290154,0.4538712,2.6293962,0.19103149,0.10181279,0.0002793743,0.19312474,0.009313162,0.041881096,0.017071344,0.9917648,0.0,411.037037037037,1.358533336448966,1.358533336448966,8.910451280987925,1.0
1390000,1.0797516,0.36906716,2.1072185,0.29095083,0.10557689,0.00027923018,0.19307674,0.009308364,0.04138574,0.017302237,0.9912352,0.0,393.46153846153845,1.1431461700614398,1.1431461700614398,9.827768346986536,1.0
1400000,1.06039,0.35122496,1.9135104,0.21878436,0.105453,0.00027907634,0.19302544,0.009303242,0.035995077,0.015584183,0.99458295,0.0,500.42105263157896,0.8660110967854658,0.8660110967854658,10.32956633468469,1.0
1410000,1.1285564,0.20012864,1.7672093,0.69545007,0.10346061,0.00027892034,0.19297345,0.009298047,0.045371756,0.018495558,0.9904463,0.0,573.1111111111111,0.34799998854041886,0.34799998854041886,17.211138285304372,1.0
1420000,1.0699247,0.3079752,2.2460146,0.24553956,0.10796496,0.00027877267,0.19292423,0.009293129,0.042169202,0.017226253,0.99152344,0.0,409.77272727272725,1.1444999693723565,1.1444999693723565,9.501613417217,1.0
1430000,1.0863582,0.5029817,2.5394447,0.53542084,0.107203886,0.0002786267,0.19287555,0.009288269,0.05443584,0.020129776,0.98939174,0.0,363.76666666666665,1.3635067034047097,1.3635067034047097,11.89459208426997,1.0
1440000,1.0604246,0.61868155,2.6676552,0.21897143,0.10490063,0.00027848032,0.19282676,0.009283394,0.049221106,0.018420814,0.992246,0.0,237.72727272727272,1.6238454097395085,1.6238454097395085,6.341918657661484,1.0
1450000,1.0533426,0.63872665,2.5666249,0.3223886,0.10953216,0.0002783308,0.19277692,0.009278413,0.0534455,0.02170688,0.98915017,0.0,331.23333333333335,1.2691800199992334,1.2691800199992334,10.235666808920602,1.0
1460000,1.0470138,0.56213385,2.5360463,0.118351296,0.11069033,0.0002781772,0.19272573,0.009273301,0.04079328,0.017561879,0.9927044,0.0,319.0967741935484,1.2943613069402355,1.2943613069402355,7.1910254782246,1.0
1470000,1.0560802,0.47927663,2.2745585,0.17728454,0.110069364,0.00027801862,0.19267286,0.009268019,0.034818333,0.01589136,0.9938352,0.0,310.23333333333335,1.4126965615834142,1.4126965615834142,6.994327970941005,1.0
1480000,1.0329969,0.53958803,2.1306787,4.813616,0.101985894,0.00027786876,0.19262293,0.009263029,0.043680087,0.01873564,0.99203,0.0,306.4848484848485,1.4625941262142186,1.4625941262142186,11.881807454368648,1.0
1490000,1.079625,0.58730507,2.9149594,4.2799325,0.107976206,0.00027772313,0.19257437,0.00925818,0.53976077,0.051187888,0.93730164,0.0,295.8787878787879,1.4630242199425332,1.4630242199425332,25.81724309153629,1.0
1500000,1.0551391,0.42568797,3.6410193,0.8005988,0.108217485,0.00027757825,0.19252609,0.009253357,0.071403936,0.025185468,0.98169357,0.0,379.0740740740741,1.1005333403073665,1.1005333403073665,16.341717212564415,1.0
1510000,1.0696529,0.40764782,3.4622648,1.0976977,0.10472781,0.00027743046,0.19247682,0.009248434,0.06280795,0.024182627,0.98530126,0.0,424.8181818181818,1.1262818099613385,1.1262818099613385,19.860864541747354,1.0
1520000,1.0418227,0.3457351,3.2790344,0.9088572,0.106349654,0.0002772807,0.19242689,0.009243446,0.054428563,0.020389108,0.9880438,0.0,527.5,0.7001222360154821,0.7001222360154821,19.94853484415863,1.0
1530000,1.1316485,0.24364252,3.021645,0.55702615,0.10636926,0.00027712522,0.19237508,0.009238269,0.052669913,0.020619428,0.98943824,0.0,618.1111111111111,0.5936875032784883,0.5936875032784883,20.14577700573136,1.0
1540000,1.1373749,0.28859794,2.7182655,2.7429895,0.105644606,0.0002769699,0.19232328,0.009233096,0.05490854,0.02131657,0.98807454,0.0,419.5833333333333,1.1176769102547461,1.1176769102547461,20.033123608584553,1.0
1550000,1.1442317,0.2866727,2.3731017,0.6129143,0.10546443,0.0002768237,0.19227456,0.009228228,0.044443693,0.01952474,0.9926398,0.0,639.4,0.16561336169640223,0.16561336169640223,20.80844429930051,1.0
1560000,1.1702939,0.13582517,2.1463952,1.0031667,0.11015362,0.0002766775,0.19222584,0.009223361,0.0443698,0.019620098,0.9915409,0.0,601.3333333333334,0.4782800264966985,0.4782800264966985,20.34315004547437,1.0
1570000,1.1530515,0.10957621,1.9955257,1.9120001,0.108565696,0.00027653167,0.19217724,0.009218504,0.04429126,0.018028952,0.99201846,0.0,620.3529411764706,0.667376466533717,0.667376466533717,20.371273827903412,1.0
1580000,1.1537153,0.20961584,1.7363389,3.227014,0.10526226,0.0002763768,0.1921256,0.009213348,0.045986928,0.017444354,0.9912426,0.0,513.952380952381,0.8116952972043128,0.8116952972043128,14.917275936387124,1.0
1590000,1.095528,0.35916346,1.9956685,0.26870853,0.106083006,0.00027622256,0.1920742,0.009208212,0.042443663,0.01829274,0.9917638,0.0,346.03225806451616,1.2621419517353418,1.2621419517353418,10.330490705497082,1.0
1600000,1.0587554,0.52502936,2.1399412,0.566971,0.105498455,0.00027607387,0.19202462,0.009203259,0.038144402,0.018024685,0.99355954,0.0,348.65384615384613,1.3508230942892483,1.3508230942892483,9.460135901060243,1.0
1610000,1.0650288,0.44587576,1.9080821,0.25360268,0.10216365,0.0002759262,0.1919754,0.009198342,0.036832213,0.015679136,0.9939646,0.0,304.21875,1.4473999648107565,1.4473999648107565,7.300307193945628,1.0
1620000,0.949558,0.49005035,1.8536924,1.1036043,0.10564615,0.00027577832,0.1919261,0.009193418,0.037138563,0.014791182,0.9941387,0.0,347.16129032258067,1.260787123573884,1.260787123573884,8.746251797964495,1.0
1630000,1.034642,0.49697503,1.8233906,0.23251796,0.10593605,0.00027562372,0.19187456,0.009188269,0.034427114,0.015468764,0.99627715,0.0,378.7692307692308,1.3930417027828905,1.3930417027828905,7.7271996817241115,1.0
1640000,1.0311615,0.48632947,1.817001,0.11374411,0.10113797,0.0002754695,0.19182315,0.009183133,0.036345795,0.0151695125,0.992992,0.0,297.9375,1.509123530197779,1.509123530197779,5.998920817121603,1.0
1650000,1.0164211,0.4721644,1.813008,0.5844842,0.10281363,0.00027532096,0.19177365,0.009178188,0.03881876,0.017136753,0.99318767,0.0,292.1621621621622,1.4894628868305257,1.4894628868305257,8.26813975168126,1.0
1660000,1.0480492,0.510864,1.9749328,0.4047601,0.11028642,0.000275174,0.19172464,0.009173293,0.04537629,0.01795856,0.9910259,0.0,308.76666666666665,1.430737498034432,1.430737498034432,9.02186023327522,1.0
1670000,1.1031643,0.52370626,2.0641286,2.5296104,0.103937835,0.00027502328,0.19167444,0.009168275,0.057941932,0.019855134,0.9862943,0.0,343.0769230769231,1.5113384435042883,1.5113384435042883,14.956086862689027,1.0
1680000,1.1175585,0.46546,2.1817825,0.6587336,0.10748604,0.0002748762,0.1916254,0.009163376,0.04206228,0.017596427,0.991997,0.0,395.53846153846155,1.06360767611589,1.06360767611589,12.108248527255805,1.0
1690000,1.1624959,0.28596056,2.1104233,0.33010504,0.10775275,0.00027473024,0.19157675,0.009158515,0.055912156,0.01692399,0.9865735,0.0,597.0555555555555,0.3945555903353832,0.3945555903353832,14.952559646322495,1.0
1700000,1.1328242,0.32385102,1.9363304,0.12700567,0.107238844,0.00027457514,0.19152504,0.009153351,0.03280569,0.015737545,0.99416894,0.0,445.95454545454544,1.0825238238931412,1.0825238238931412,9.046640055165405,1.0
1710000,1.1275605,0.31949016,1.7706306,0.10272047,0.107400484,0.0002744208,0.19147357,0.009148212,0.030172877,0.014385134,0.99525905,0.0,386.61538461538464,1.1436230706301733,1.1436230706301733,6.663289797922166,1.0
1720000,1.0999784,0.30057317,1.654258,0.2620362,0.1014214,0.0002742721,0.19142403,0.00914326,0.039521977,0.015296855,0.9915837,0.0,479.8888888888889,0.9117684312667208,0.9117684312667208,9.401217844141158,1.0
1730000,1.1284946,0.16019616,1.7500079,0.35328108,0.10332658,0.00027412607,0.19137533,0.009138397,0.035091624,0.015273522,0.9933146,0.0,602.6666666666666,0.4475882457130972,0.4475882457130972,17.286579480997343,1.0
1740000,1.1077564,0.3728788,1.669902,0.12782079,0.109215364,0.0002739812,0.19132705,0.009133574,0.03088476,0.013683299,0.99427915,0.0,354.73333333333335,1.3097225930992393,1.3097225930992393,6.550511112887292,1.0
1750000,1.0892422,0.4910822,1.7513573,0.15826596,0.10428451,0.00027382642,0.19127546,0.00912842,0.038879223,0.01706482,0.9932621,0.0,316.3225806451613,1.356786645250395,1.356786645250395,6.606292239638666,1.0
1760000,1.0920947,0.5920239,1.8854526,0.3293165,0.10533562,0.0002736728,0.19122428,0.009123304,0.03858791,0.014627995,0.9916033,0.0,320.93548387096774,1.5494374579720898,1.5494374579720898,7.6068828773532005,1.0
1770000,1.0588431,0.5684688,1.7277175,0.065993346,0.107238285,0.00027352653,0.1911755,0.009118432,0.029856345,0.014306239,0.9951388,0.0,278.27272727272725,1.4235272900850484,1.4235272900850484,4.648593808439645,1.0
1780000,1.0159318,0.5180402,1.7177776,0.4557618,0.10369004,0.00027337897,0.19112632,0.009113519,0.032696933,0.015009854,0.994643,0.0,274.20512820512823,1.5592895070424817,1.5592895070424817,5.731563770791246,1.0
1790000,0.98027503,0.6987518,1.7643424,1.2471412,0.10293617,0.00027323223,0.19107741,0.009108632,0.041780498,0.01545188,0.99113965,0.0,215.97916666666666,1.621963281384004,1.621963281384004,6.00465740046787,1.0
1800000,1.0116028,0.64237726,1.2862461,0.035945915,0.1057318,0.00027307522,0.19102506,0.009103405,25.21874,0.0020669508,0.036421392,0.0,234.09302325581396,1.6109804947883255,1.6109804947883255,0.25652033817620906,1.0
1810000,1.035615,0.63084847,0.4680798,0.031037264,0.10103414,0.0002729201,0.19097336,0.009098239,26.111774,0.0,0.0,0.0,231.6590909090909,1.5947644309658142,1.5947644309658142,-2.170138744506605e-05,1.0
1820000,1.0387986,0.6555038,0.1833236,0.029646792,0.10568777,0.0002727764,0.19092546,0.009093452,26.111774,0.0,0.0,0.0,231.58139534883722,1.5891908974524334,1.5891908974524334,-2.1910665909336497e-05,1.0
1830000,1.0262729,0.6402656,0.09597695,0.034691263,0.10337974,0.00027262385,0.19087462,0.009088373,26.111774,0.0,0.0,0.0,198.88235294117646,1.6895958126115147,1.6895958126115147,-1.814166564114335e-05,1.0
1840000,0.9547243,0.7725491,0.07299215,0.027553447,0.108353116,0.00027246846,0.19082281,0.009083198,26.111774,0.0,0.0,0.0,172.5185185185185,1.6410912273190261,1.6410912273190261,-1.745558495707356e-05,1.0
1850000,0.9162573,0.9012554,0.05410642,0.051802292,0.09833998,0.00027232163,0.19077389,0.00907831,26.111774,0.0,0.0,0.0,135.9090909090909,1.783397329686283,1.783397329686283,-1.3128078816599123e-05,1.0
1860000,0.9178663,0.9383679,0.052225906,0.04135192,0.10497895,0.00027217597,0.19072531,0.009073458,26.111774,0.0,0.0,0.0,129.81944444444446,1.7612860950305023,1.7612860950305023,-1.2437501626136635e-05,1.0
1870000,0.8881919,0.92693985,0.040334526,0.03682489,0.1068744,0.00027202972,0.19067658,0.00906859,26.111774,0.0,0.0,0.0,149.13636363636363,1.7322626773601593,1.7322626773601593,-1.4259564993811983e-05,1.0
1880000,0.91196865,0.8252814,0.03429667,0.03524955,0.09928537,0.00027187585,0.19062528,0.009063465,26.111774,0.0,0.0,0.0,176.88135593220338,1.7179310396434098,1.7179310396434098,-1.7028018103227122e-05,1.0
1890000,0.83731717,0.96414727,0.014268316,0.042739756,0.10791903,0.00027172564,0.19057521,0.009058462,26.111774,0.0,0.0,0.0,131.0,1.8426911231289511,1.8426911231289511,-1.2596950409499786e-05,1.0
1900000,0.8493783,0.99060786,0.01911789,0.03646076,0.103664085,0.0002715738,0.1905246,0.009053404,26.111774,0.0,0.0,0.0,125.10126582278481,1.8207157987666218,1.8207157987666218,-1.225471399417182e-05,1.0
1910000,0.83880967,1.0194302,0.0110456785,0.04809097,0.10371554,0.00027142052,0.1904735,0.009048302,26.111774,0.0,0.0,0.0,110.83529411764705,1.8452643642373296,1.8452643642373296,-1.056714907315512e-05,1.0
1920000,0.77471685,1.0642724,0.0080345515,0.053279426,0.09794441,0.00027127514,0.19042505,0.009043462,26.111774,0.0,0.0,0.0,105.82474226804123,1.8531611994578865,1.8531611994578865,-1.0143979738519211e-05,1.0
1930000,0.80903333,1.1249535,0.01997572,0.049425833,0.10283006,0.00027112872,0.19037624,0.009038586,26.111774,0.0,0.0,0.0,111.11494252873563,1.8666413428807824,1.8666413428807824,-1.069211315939617e-05,1.0
1940000,0.77356726,1.117798,0.016464861,0.039984394,0.10850213,0.00027097305,0.19032434,0.009033402,26.111774,0.0,0.0,0.0,123.98780487804878,1.8516769300853737,1.8516769300853737,-1.1885470853164803e-05,1.0
1950000,0.78916407,1.0934658,0.010780217,0.035982307,0.106998324,0.00027081915,0.19027303,0.009028277,26.111774,0.0,0.0,0.0,128.83333333333334,1.8206814706245047,1.8206814706245047,-1.2383636366405285e-05,1.0
1960000,0.7140563,1.0500418,0.0053046397,0.054679826,0.10529586,0.0002706711,0.1902237,0.009023345,26.111774,0.0,0.0,0.0,108.77659574468085,1.8936043750279798,1.8936043750279798,-1.0302825541162786e-05,1.0
1970000,0.7167518,1.1068088,0.00016174748,0.05935319,0.106558174,0.00027052278,0.19017424,0.009018406,26.111774,0.0,0.0,0.0,91.4020618556701,1.9059959394702066,1.9059959394702066,-9.177428736818158e-06,1.0
1980000,0.69825256,1.1912442,-0.0005326946,0.06981095,0.10143003,0.00027037575,0.19012526,0.009013512,26.111774,0.0,0.0,0.0,106.64,1.8934783972274767,1.8934783972274767,-1.0121101627414736e-05,1.0
1990000,0.7420527,1.1614498,-7.403221e-05,0.046924397,0.09847823,0.000270229,0.19007632,0.009008625,26.111774,0.0,0.0,0.0,96.97938144329896,1.9046353919353958,1.9046353919353958,-9.33607318653884e-06,1.0
2000000,0.7727862,1.2523947,-0.0015192425,0.07081802,0.10304606,0.00027007522,0.19002508,0.009003505,26.111774,0.0,0.0,0.0,91.14782608695653,1.889357771739415,1.889357771739415,-8.890168660994887e-06,1.0
2010000,0.81152683,1.1397742,-0.0016084648,0.06264862,0.104796775,0.0002699205,0.18997349,0.008998352,26.111774,0.0,0.0,0.0,105.47311827956989,1.8755191556775397,1.8755191556775397,-9.988533371875343e-06,1.0
2020000,0.7696225,1.1921538,-0.004284855,0.060442023,0.105829455,0.00026977595,0.18992531,0.008993538,26.111774,0.0,0.0,0.0,99.41,1.8809643306050192,1.8809643306050192,-9.551849854174764e-06,1.0
2030000,0.7873607,1.0595409,-0.0053398125,0.034275275,0.105298065,0.00026962353,0.1898745,0.008988463,26.111774,0.0,0.0,0.0,133.52173913043478,1.8076059626929684,1.8076059626929684,-1.3014094883801726e-05,1.0
2040000,0.78905314,0.9231247,0.009279933,0.03853654,0.1043627,0.00026946963,0.18982321,0.008983336,26.111774,0.0,0.0,0.0,156.421875,1.7245272507495952,1.7245272507495952,-1.4758831313064078e-05,1.0
2050000,0.78889334,0.9400598,0.01157089,0.041212868,0.10415916,0.00026932053,0.18977351,0.008978372,26.111774,0.0,0.0,0.0,141.82432432432432,1.8022191726239016,1.8022191726239016,-1.3640154274482534e-05,1.0
2060000,0.6840016,1.0482507,0.001110259,0.05080317,0.103476666,0.00026917574,0.18972522,0.00897355,26.111774,0.0,0.0,0.0,103.04395604395604,1.8543021694210398,1.8543021694210398,-9.947236763213388e-06,1.0
2070000,0.6830829,1.1937121,-0.0031480382,0.05672917,0.101837404,0.00026903045,0.18967682,0.008968714,26.111774,0.0,0.0,0.0,96.83809523809524,1.8442038114455779,1.8442038114455779,-9.41569897223032e-06,1.0
2080000,0.73250896,1.2035478,-0.00010937607,0.046294488,0.099848285,0.00026887658,0.18962553,0.00896359,26.111774,0.0,0.0,0.0,105.5979381443299,1.852266646004864,1.852266646004864,-1.01834525683131e-05,1.0
2090000,0.7478609,1.1387124,0.0022402697,0.049339686,0.09987381,0.0002687237,0.18957455,0.008958498,26.111776,0.0,0.0,0.0,103.26666666666667,1.8775956592365655,1.8775956592365655,-9.824917726845065e-06,1.0
2100000,0.8130851,1.0072631,0.002964137,0.039981928,0.11183827,0.00026857722,0.18952574,0.008953621,26.111774,0.0,0.0,0.0,120.90697674418605,1.8549906747810931,1.8549906747810931,-1.1625954221281697e-05,1.0
2110000,0.75409144,1.1105196,0.0039020383,0.060831904,0.107075766,0.0002684256,0.18947521,0.00894857,26.111774,0.0,0.0,0.0,94.65263157894736,1.9299595611581104,1.9299595611581104,-9.046716100370043e-06,1.0
2120000,0.75928825,1.0469719,0.0017101979,0.04174834,0.105417974,0.00026827265,0.18942422,0.008943479,26.111774,0.0,0.0,0.0,124.13483146067416,1.7573749782962047,1.7573749782962047,-1.2153927649517403e-05,1.0
2130000,0.6452956,1.1697863,0.0014889147,0.05445046,0.10158607,0.00026812695,0.18937565,0.008938626,26.111774,0.0,0.0,0.0,94.28571428571429,1.8877396099686727,1.8877396099686727,-9.029315336574484e-06,1.0
2140000,0.6405871,1.186775,0.0031383943,0.055912215,0.099725835,0.00026797914,0.18932638,0.008933704,26.111774,0.0,0.0,0.0,93.06603773584905,1.8883679108738125,1.8883679108738125,-8.970835432686521e-06,1.0
2150000,0.6331499,1.1509576,0.0023613782,0.049883813,0.103630446,0.00026782585,0.18927528,0.0089286,26.111774,0.0,0.0,0.0,88.64601769911505,1.8942803517670004,1.8942803517670004,-8.506433328392404e-06,1.0
2160000,0.6494731,1.2134889,0.0010239192,0.058998432,0.0972673,0.00026767343,0.18922448,0.008923524,26.111774,0.0,0.0,0.0,93.34615384615384,1.869045250012346,1.869045250012346,-9.008622622248385e-06,1.0
2170000,0.5866595,1.2464182,-0.0010941135,0.06720298,0.09905185,0.00026752765,0.18917587,0.008918669,26.111774,0.0,0.0,0.0,84.79816513761467,1.9351644543909128,1.9351644543909128,-8.222989131896424e-06,1.0
2180000,0.57589173,1.3350191,-0.00081612554,0.075614884,0.10103471,0.00026738213,0.18912737,0.008913825,26.111774,0.0,0.0,0.0,74.70992366412214,1.9409029977890013,1.9409029977890013,-7.204575080413978e-06,1.0
2190000,0.56156373,1.3921051,1.8381766e-05,0.08470356,0.096961185,0.00026722782,0.18907592,0.008908685,26.111774,0.0,0.0,0.0,73.54421768707483,1.8969174461419713,1.8969174461419713,-7.179899675442662e-06,1.0
2200000,0.5882395,1.3603806,0.0013372467,0.06670214,0.10342448,0.00026707316,0.18902439,0.008903536,26.111774,0.0,0.0,0.0,83.1140350877193,1.9015762466163832,1.9015762466163832,-7.918728597861307e-06,1.0
2210000,0.5691923,1.3407894,0.00030540672,0.06417272,0.10271663,0.000266926,0.18897533,0.008898634,26.111774,0.0,0.0,0.0,81.5677966101695,1.9034881102596015,1.9034881102596015,-7.770020140546645e-06,1.0
2220000,0.57950467,1.2282885,0.00014697769,0.06193132,0.096256666,0.00026677444,0.18892479,0.008893588,26.111774,0.0,0.0,0.0,91.32407407407408,1.8687112954849343,1.8687112954849343,-9.03111480884379e-06,1.0
2230000,0.5114062,1.2079827,-5.45786e-05,0.048834972,0.10194942,0.00026662025,0.18887343,0.008888453,26.111774,0.0,0.0,0.0,109.44565217391305,1.8293810625192954,1.8293810625192954,-1.0317751251645141e-05,1.0
2240000,0.5660579,1.1418176,0.00027551845,0.053180393,0.106416084,0.00026647214,0.18882404,0.008883522,26.111774,0.0,0.0,0.0,103.90322580645162,1.896905360750914,1.896905360750914,-1.0004350094328813e-05,1.0
2250000,0.50873715,1.2291368,0.0011296473,0.061178498,0.09727376,0.00026632808,0.18877603,0.008878725,26.111774,0.0,0.0,0.0,82.7244094488189,1.8848967944356865,1.8848967944356865,-7.986642890229978e-06,1.0
2260000,0.55794877,1.266973,-0.0008515906,0.08184863,0.10091839,0.0002661747,0.1887249,0.008873616,26.111774,0.0,0.0,0.0,72.0,1.9292330630893881,1.9292330630893881,-6.92166693824206e-06,1.0
2270000,0.53142184,1.2763224,-0.002330313,0.062276974,0.10276297,0.00026602054,0.18867353,0.008868484,26.111774,0.0,0.0,0.0,93.8019801980198,1.9069076738378499,1.9069076738378499,-9.027810298024318e-06,1.0
2280000,0.52802044,1.2952763,-0.00027566453,0.06002632,0.10181431,0.0002658736,0.18862452,0.008863589,26.111774,0.0,0.0,0.0,83.14035087719299,1.865098206406018,1.865098206406018,-8.025921279871303e-06,1.0
2290000,0.59091336,1.1630193,0.00025497028,0.04975407,0.09556396,0.00026572647,0.18857548,0.008858691,26.111774,0.0,0.0,0.0,98.74509803921569,1.8623339569024309,1.8623339569024309,-9.497854346942334e-06,1.0
2300000,0.56174815,1.182746,-0.002613907,0.046969008,0.09564187,0.0002655791,0.18852635,0.008853782,26.111774,0.0,0.0,0.0,106.43157894736842,1.8719829617469432,1.8719829617469432,-1.0269245197370784e-05,1.0
2310000,0.51257086,1.1666782,-0.0013716687,0.052027114,0.10097812,0.00026542737,0.18847577,0.00884873,26.111774,0.0,0.0,0.0,93.52830188679245,1.8691887558986233,1.8691887558986233,-9.005536778616508e-06,1.0
2320000,0.6617199,1.20241,6.2547326e-05,0.049298022,0.09893047,0.00026527603,0.18842536,0.008843692,26.111774,0.0,0.0,0.0,96.17525773195877,1.8845504931073405,1.8845504931073405,-9.267354045636539e-06,1.0
2330000,0.6114871,1.2464583,-0.0009002457,0.07322266,0.10577202,0.0002651221,0.18837403,0.008838565,26.111774,0.0,0.0,0.0,88.264,1.885604894260082,1.885604894260082,-7.886573000138894e-06,1.0
2340000,0.64092594,1.194576,-0.0022852086,0.067120686,0.09882823,0.0002649709,0.18832363,0.008833529,26.111774,0.0,0.0,0.0,92.02061855670104,1.8601559787709265,1.8601559787709265,-9.624480298384697e-06,1.0
2350000,0.5976835,1.3965033,-0.0014220848,0.07826585,0.10149852,0.00026482518,0.18827504,0.008828677,26.111774,0.0,0.0,0.0,82.3125,1.885668732726117,1.885668732726117,-7.945298409195445e-06,1.0
2360000,0.61737806,1.2819569,0.00047328518,0.0715763,0.09772078,0.0002646771,0.18822569,0.008823747,26.111774,0.0,0.0,0.0,91.72477064220183,1.9083962588187273,1.9083962588187273,-8.853275673196228e-06,1.0
2370000,0.5966063,1.3315119,-5.8005393e-05,0.060010474,0.09906688,0.00026453068,0.18817692,0.008818871,26.111774,0.0,0.0,0.0,86.46491228070175,1.8789147382399634,1.8789147382399634,-8.335941798706067e-06,1.0
2380000,0.6172992,1.26834,-0.00072629994,0.07063085,0.10087179,0.00026437396,0.18812464,0.00881365,26.111774,0.0,0.0,0.0,79.70247933884298,1.9213983071832141,1.9213983071832141,-7.667540586927164e-06,1.0
2390000,0.5837242,1.2815722,-8.800513e-05,0.05878228,0.1068773,0.00026422067,0.18807353,0.008808547,26.111774,0.0,0.0,0.0,91.25225225225225,1.9082035573041398,1.9082035573041398,-8.818932038983413e-06,1.0
